processo;num_oficio;email_destino;status;data_envio;hora_envio;registrar_envio;resposta;msg_id;url_oficio;url_processo;url_recebimento;url_baixa;assunto
41020260683124;074/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:03:28;;;178405940561.46161.7374100882335054957@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5956949;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020260683124;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020260683124&juntadaAr=true&codDocVinculado=5956949;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5956949;2ªVSJ - 074/2026- SEC Referente ao Proc Nº: 41020260683124
41020253003363;073/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:10:46;;;178405984381.48290.5319753469124697686@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5954968;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020253003363;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020253003363&juntadaAr=true&codDocVinculado=5954968;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5954968;2ªVSJ - 073/2026- SEC Referente ao Proc Nº: 41020253003363
41020241193029;079/2026- SEC;bpm20.cmd@pm.ba.gov.br;Enviado;14/07/2026;17:10:49;;;178405984658.48290.3564369472593924770@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5954917;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020241193029;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020241193029&juntadaAr=true&codDocVinculado=5954917;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5954917;2ªVSJ - 079/2026- SEC Referente ao Proc Nº: 41020241193029
41020240204686;078/2026- SEC;bpm20.cmd@pm.ba.gov.br;Enviado;14/07/2026;17:10:52;;;178405984944.48290.5635874030046400628@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5954835;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020240204686;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020240204686&juntadaAr=true&codDocVinculado=5954835;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5954835;2ªVSJ - 078/2026- SEC Referente ao Proc Nº: 41020240204686
41020240204686;082/2026- SEC;coordsegcppa@seap.ba.gov.br;Enviado;14/07/2026;17:10:55;;;178405985228.48290.13515565450482767309@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5954834;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020240204686;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020240204686&juntadaAr=true&codDocVinculado=5954834;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5954834;2ªVSJ - 082/2026- SEC Referente ao Proc Nº: 41020240204686
41020251459211;133/2026- SEC;spprecatoriascv@tjsp.jus.br;Enviado;14/07/2026;17:10:58;;;178405985522.48290.2096165317010221409@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5954180;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020251459211;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020251459211&juntadaAr=true&codDocVinculado=5954180;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5954180;2ªVSJ - 133/2026- SEC Referente ao Proc Nº: 41020251459211
41020240275124;072/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:11:01;;;178405985816.48290.8402220550239773661@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5949624;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020240275124;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020240275124&juntadaAr=true&codDocVinculado=5949624;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5949624;2ªVSJ - 072/2026- SEC Referente ao Proc Nº: 41020240275124
41020252034526;071/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:11:04;;;178405986110.48290.1446613102716293243@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5947507;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020252034526;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020252034526&juntadaAr=true&codDocVinculado=5947507;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5947507;2ªVSJ - 071/2026- SEC Referente ao Proc Nº: 41020252034526
41020261099718;068/2026- SEC;ceapa.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:11:07;;;178405986417.48290.8816910813656673091@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5943709;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020261099718;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020261099718&juntadaAr=true&codDocVinculado=5943709;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5943709;2ªVSJ - 068/2026- SEC Referente ao Proc Nº: 41020261099718
41020260837696;065/2026 - SEC;jecrim.petrolina@tjpe.jus.br;Enviado;14/07/2026;17:11:10;;;178405986711.48290.16956052714584717369@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5943138;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020260837696;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020260837696&juntadaAr=true&codDocVinculado=5943138;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5943138;2ªVSJ - 065/2026 - SEC Referente ao Proc Nº: 41020260837696
41020254359087;062/2026- SEC;ceapa.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:11:13;;;178405987013.48290.2861927195388997840@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5941078;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020254359087;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020254359087&juntadaAr=true&codDocVinculado=5941078;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5941078;2ªVSJ - 062/2026- SEC Referente ao Proc Nº: 41020254359087
41020255180680;061/2026- SEC;ceapa.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:11:16;;;178405987327.48290.9168688144906801305@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5941075;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020255180680;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020255180680&juntadaAr=true&codDocVinculado=5941075;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5941075;2ªVSJ - 061/2026- SEC Referente ao Proc Nº: 41020255180680
41020261753447;123/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:11:19;;;178405987632.48290.370182902446871005@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6002165;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020261753447;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020261753447&juntadaAr=true&codDocVinculado=6002165;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6002165;2ªVSJ - 123/2026- SEC Referente ao Proc Nº: 41020261753447
41020240039884;122/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:11:22;;;178405987909.48290.4992911451495235893@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5999897;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020240039884;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020240039884&juntadaAr=true&codDocVinculado=5999897;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5999897;2ªVSJ - 122/2026- SEC Referente ao Proc Nº: 41020240039884
41020240024266;121/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:11:25;;;178405988259.48290.6531406094675574897@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5999896;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020240024266;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020240024266&juntadaAr=true&codDocVinculado=5999896;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5999896;2ªVSJ - 121/2026- SEC Referente ao Proc Nº: 41020240024266
41020260959011;120/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:11:28;;;178405988548.48290.1262550755106383630@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5999772;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020260959011;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020260959011&juntadaAr=true&codDocVinculado=5999772;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5999772;2ªVSJ - 120/2026- SEC Referente ao Proc Nº: 41020260959011
41020233469965;102/2026- SEC;bpm20.cmd@pm.ba.gov.br;Enviado;14/07/2026;17:11:31;;;178405988837.48290.11339639780414463209@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5999711;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020233469965;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020233469965&juntadaAr=true&codDocVinculado=5999711;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5999711;2ªVSJ - 102/2026- SEC Referente ao Proc Nº: 41020233469965
41020250153674;101/2026- SEC;bpm20.cmd@pm.ba.gov.br;Enviado;14/07/2026;17:11:34;;;178405989144.48290.9259793867724443417@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5999705;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020250153674;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020250153674&juntadaAr=true&codDocVinculado=5999705;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5999705;2ªVSJ - 101/2026- SEC Referente ao Proc Nº: 41020250153674
41020222610355;119/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:11:37;;;178405989434.48290.12905849074575560369@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5999693;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020222610355;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020222610355&juntadaAr=true&codDocVinculado=5999693;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5999693;2ªVSJ - 119/2026- SEC Referente ao Proc Nº: 41020222610355
41020241193029;116/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:11:40;;;178405989777.48290.13497683416843494395@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5999339;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020241193029;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020241193029&juntadaAr=true&codDocVinculado=5999339;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5999339;2ªVSJ - 116/2026- SEC Referente ao Proc Nº: 41020241193029
41020250252567;115/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:11:43;;;178405990062.48290.5924632018963476597@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5999332;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020250252567;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020250252567&juntadaAr=true&codDocVinculado=5999332;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5999332;2ªVSJ - 115/2026- SEC Referente ao Proc Nº: 41020250252567
41020255023245;100/2026- SEC;bpm20.cmd@pm.ba.gov.br;Enviado;14/07/2026;17:11:46;;;178405990401.48290.8420227901741744987@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5993224;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020255023245;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020255023245&juntadaAr=true&codDocVinculado=5993224;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5993224;2ªVSJ - 100/2026- SEC Referente ao Proc Nº: 41020255023245
41020252314506;107/2026- SEC;dt.pauloafonso@pcivil.ba.gov.br;Enviado;14/07/2026;17:11:49;;;178405990691.48290.2076709271745873777@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5992807;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020252314506;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020252314506&juntadaAr=true&codDocVinculado=5992807;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5992807;2ªVSJ - 107/2026- SEC Referente ao Proc Nº: 41020252314506
41020244804002;114/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:11:53;;;178405990963.48290.17323773207576754466@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5992792;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020244804002;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020244804002&juntadaAr=true&codDocVinculado=5992792;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5992792;2ªVSJ - 114/2026- SEC Referente ao Proc Nº: 41020244804002
41020261652912;92/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:11:56;;;178405991313.48290.7524722556360920030@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5992759;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020261652912;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020261652912&juntadaAr=true&codDocVinculado=5992759;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5992759;2ªVSJ - 92/2026- SEC Referente ao Proc Nº: 41020261652912
41020253515606;113/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:11:59;;;178405991606.48290.4711788392112240412@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5992638;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020253515606;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020253515606&juntadaAr=true&codDocVinculado=5992638;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5992638;2ªVSJ - 113/2026- SEC Referente ao Proc Nº: 41020253515606
41020261061049;109/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:12:02;;;178405991950.48290.16009268316198860542@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5991110;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020261061049;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020261061049&juntadaAr=true&codDocVinculado=5991110;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5991110;2ªVSJ - 109/2026- SEC Referente ao Proc Nº: 41020261061049
41020260423745;108/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:12:05;;;178405992234.48290.5948186013083671525@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5991101;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020260423745;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020260423745&juntadaAr=true&codDocVinculado=5991101;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5991101;2ªVSJ - 108/2026- SEC Referente ao Proc Nº: 41020260423745
41020261300413;103/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:12:08;;;178405992511.48290.8586987378797710118@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5988514;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020261300413;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020261300413&juntadaAr=true&codDocVinculado=5988514;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5988514;2ªVSJ - 103/2026- SEC Referente ao Proc Nº: 41020261300413
41020253307996;106/2026- SEC;dt.pauloafonso@pcivil.ba.gov.br;Enviado;14/07/2026;17:12:11;;;178405992853.48290.12691353607886898803@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5984740;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020253307996;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020253307996&juntadaAr=true&codDocVinculado=5984740;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5984740;2ªVSJ - 106/2026- SEC Referente ao Proc Nº: 41020253307996
41020253697743;092/2026;cicom.pafonso@ssp.ba.gov.br;Enviado;14/07/2026;17:12:30;;;178405994786.48290.5527824416472086884@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=5982368;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020253697743;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020253697743&juntadaAr=true&codDocVinculado=5982368;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=5982368;2ªVSJ - 092/2026 Referente ao Proc Nº: 41020253697743
41020233555169;144/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:12:33;;;178405995059.48290.3132332346520526951@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6064127;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020233555169;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020233555169&juntadaAr=true&codDocVinculado=6064127;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6064127;2ªVSJ - 144/2026- SEC Referente ao Proc Nº: 41020233555169
41020260575379;147/2026- SEC;bpm20.cmd@pm.ba.gov.br;Enviado;14/07/2026;17:12:36;;;178405995369.48290.777343074637416522@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6063998;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020260575379;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020260575379&juntadaAr=true&codDocVinculado=6063998;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6063998;2ªVSJ - 147/2026- SEC Referente ao Proc Nº: 41020260575379
41020250475044;146/2026- SEC;bpm20.cmd@pm.ba.gov.br;Enviado;14/07/2026;17:12:39;;;178405995654.48290.18148598413559734207@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6061993;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020250475044;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020250475044&juntadaAr=true&codDocVinculado=6061993;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6061993;2ªVSJ - 146/2026- SEC Referente ao Proc Nº: 41020250475044
41020261084017;145/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:12:42;;;178405995946.48290.17641592055161936107@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6057152;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020261084017;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020261084017&juntadaAr=true&codDocVinculado=6057152;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6057152;2ªVSJ - 145/2026- SEC Referente ao Proc Nº: 41020261084017
41020254251565;142/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:12:45;;;178405996241.48290.2831111963536186045@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6057149;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020254251565;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020254251565&juntadaAr=true&codDocVinculado=6057149;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6057149;2ªVSJ - 142/2026- SEC Referente ao Proc Nº: 41020254251565
41020240005075;135/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:12:48;;;178405996546.48290.4892533345336821185@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6056420;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020240005075;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020240005075&juntadaAr=true&codDocVinculado=6056420;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6056420;2ªVSJ - 135/2026- SEC Referente ao Proc Nº: 41020240005075
41020260669495;149/2026- SEC;coordsegcppa@seap.ba.gov.br;Enviado;14/07/2026;17:12:51;;;178405996889.48290.1309200627621266165@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6049976;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020260669495;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020260669495&juntadaAr=true&codDocVinculado=6049976;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6049976;2ªVSJ - 149/2026- SEC Referente ao Proc Nº: 41020260669495
41020233738468;141/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:12:54;;;178405997169.48290.13529987466636080023@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6038962;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020233738468;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020233738468&juntadaAr=true&codDocVinculado=6038962;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6038962;2ªVSJ - 141/2026- SEC Referente ao Proc Nº: 41020233738468
41020254496376;140/2026- SEC;ciap.pauloafonso@seap.ba.gov.br;Enviado;14/07/2026;17:12:58;;;178405997459.48290.9398437603733336101@DESKTOP-JIRCJML.localdomain;https://projudi.tjba.jus.br/projudi/acoes/VerCumprimento?codCumprimento=6034826;https://projudi.tjba.jus.br/projudi/listagens/DadosProcesso?numeroProcesso=41020254496376;https://projudi.tjba.jus.br/projudi/movimentacao/MovimentarProcesso?numeroProcesso=41020254496376&juntadaAr=true&codDocVinculado=6034826;https://projudi.tjba.jus.br/projudi/movimentacao/MarcaRecebimento?tipo=cumprimento&&codCumprimento=6034826;2ªVSJ - 140/2026- SEC Referente ao Proc Nº: 41020254496376
